id,video id,author,author id,text,label,annotator notes,text_length
Ugz0liGTwBXTXNHxaOl4AaABAg.9xdPxBSrPoq9y2HK9Zq9w2,icPhxHmW6V4,@ilyasa1778,,Bro that was 80+years ago😂,N,"Confidence: Medium | This comment refers to a historical event ('80+ years ago') without providing specific context. It could be a factual statement, a critique of a historical narrative, or a dismissive remark, making its stance on the current conflict unclear.",26
Ugy9-HntnWN7trYTs5t4AaABAg,icPhxHmW6V4,@user-ml1hi5hi3u,UCP6y6rRdeuDa8xTepimbJKw,i live and america.and i am dissapointed in my country,N,"Confidence: Low | The comment expresses disappointment in the USA but does not specify the reason or connect it to the Israel-Gaza conflict, making the stance unclear.",54
Ugzt4-rY_unmr2Yiqvp4AaABAg,icPhxHmW6V4,@user-vw1vo1su8j,UC9zIkVsEn0kr7leScR-xM7A,"even tho according to a terrorist, nothing happend there! crazy that he doesn't say Al Shifa is a hamas basment, how wierd",I,"Confidence: High | The comment refers to a 'terrorist' and questions why they wouldn't acknowledge a 'hamas basement,' indicating a perspective critical of Hamas and implicitly supportive of actions against them.",122
UgyYsKVWzUdZbtBR_O14AaABAg,icPhxHmW6V4,@Proud_Zionist_jew,UC5s6U7CxqfEhmUjpn7502-Q,Who says that this article is more true than what IDF says?,I,"Confidence: High | The commenter explicitly questions the credibility of information over the IDF's statements and identifies as a 'Proud_Zionist_jew,' clearly indicating support for Israel.",59
Ugz3QrM6pwmZAhQ42mJ4AaABAg,icPhxHmW6V4,@williemasterofdestruction5339,UCspJaA9FA8K1oAm5bx7hkUw,"Greetings from Arizona.
Glad you found your voice.
Be not afraid, the truth shall prevail.
💚✌",N,"Confidence: Low | The comment is a general greeting and an expression of hope for truth to prevail, without any specific reference or stance on the Israel-Gaza conflict.",93
UgzhEvVeTjzeCelCy3d4AaABAg,icPhxHmW6V4,@user-eq9nv3wh2d,UCCtCN7W2R8Cwu22h9lkKxQA,"What do you mean when you say ""when they are looking for Hamas"" you are actually claiming that Hamas are not mediating in the hospital which is a denial of the facts.
And in addition you claim that civilian doctors and patients sat there as a place of cover that before the war the Israeli government and the IDF issued a notice that everyone who settles in northern Gaza to evacuate because there is going to be a war there and this means that everyone who stays there is his own fault because the IDF warned",I,"Confidence: High | The commenter defends the IDF's actions by stating that residents of northern Gaza were warned to evacuate and implies that those who stayed are at fault, aligning with an Israeli narrative.",509
UgyK2nskJYlSjdE-JAJ4AaABAg.9xCkJNbIBC29yOkW0Qnrom,icPhxHmW6V4,@drugoviic,,"completely ignoring a name written on the calendar, yes we know arabic too",N,Confidence: Low | The comment points out a specific detail ('a name written on the calendar') but lacks context to determine its relevance or stance within the conflict.,74
UgxruHKnp9EYVUWdz4h4AaABAg,icPhxHmW6V4,@Jake_leatherwork,UC07fpQEjY6iymJ0XZzzxdkQ,Terroists have a tendency to not fight fair and hide in hospitals with woman and children in them so people dont bomb them,I,"Confidence: High | The comment describes terrorists hiding among civilians in hospitals, a common argument used to justify Israeli military actions, thus indicating a pro-Israel stance.",122
UgwAv2SnV4IKKnYxhAB4AaABAg,icPhxHmW6V4,@georgesmyrnis1742,UChDgq1PqrLQ8ZsdqbT_jowQ,This video is at least two years old,N,Confidence: Low | The comment states the age of the video and has no bearing on the current conflict's discourse.,36
Ugww6kdwFLzqXbTEw5J4AaABAg,icPhxHmW6V4,@TomHartill,UCvRI8srpixxTZhNvqZ_1vUA,Maybe Hamas should stop using hospitals as military bases then?,I,"Confidence: High | The comment directly blames Hamas for using hospitals as military bases, a common justification for Israeli military operations, indicating support for Israel.",63
Ugz5VoF63NtLcy-9UIJ4AaABAg,icPhxHmW6V4,@rivenbussyadept9671,UCyu5pBCMeZJF4XQNYqfYRaA,Actual echo chamber in this section,N,Confidence: Low | The comment describes the comment section as an 'echo chamber' without specifying which side it believes is dominant or expressing a personal stance.,35
UgzJrkPV5f9-mEqRIAJ4AaABAg,icPhxHmW6V4,@gegogames,UCnusEkMmT4duKUNGN3xspyA,So now Ur ungrateful for medical aid huh,N,Confidence: Low | The comment is a rhetorical question about gratitude for medical aid. It doesn't provide enough context to determine a stance on the Israel-Gaza conflict.,40
Ugy1gqY9kozCQvjVU054AaABAg,6kr8xHKOawY,@anonymouschacha5528,UC2YdQ40NPGK6UGxiK_Zl-RQ,Israel is right not Manmohan,I,"Confidence: High | The comment directly states 'Israel is right,' indicating support for Israel's actions or position in the conflict. The comparison to 'Manmohan' is unclear but the primary statement is pro-Israel.",28
Ugy1zRqS6iiDPblkZvZ4AaABAg,6kr8xHKOawY,@deepakkumarsahu9600,UCwxBOSAtGIpcbbKQNm1EtRw,Robot follow order not think,N,"Confidence: Low | This comment, 'Robot follow order not think,' is vague and lacks any direct reference to the conflict. It could be interpreted in many ways and doesn't offer a clear stance.",28
Ugz3ACM2xmQklX064594AaABAg,6kr8xHKOawY,@swapnilsharma1712,UCMwPlri8AdZGey66WRAjOdw,Dr. Manamohan singh would have learn from israel.,I,"Confidence: High | The comment suggests that 'Dr. Manamohan singh would have learn from israel.' Given the context of other comments and the implied praise of Israel in this comparison, it suggests a positive view of Israel's methods or actions.",49
Ugz8Ytmd2x_wnog9aa54AaABAg,6kr8xHKOawY,@Koras367,UCqQXn35o3Zn9JOn0zvuOPyw,First time your video is bakwaas,N,"Confidence: High | This comment, 'First time your video is bakwaas,' is a personal critique of the video content and has no discernible connection to the Israel-Gaza conflict or any political stance.",32
UgwDmILt9sX5AWsZ4P14AaABAg,6kr8xHKOawY,@prakashghose7518,UC6KBU4jJq1HmLVKq4eq0MbQ,This example is a shame for us indian..,N,"Confidence: High | The comment, 'This example is a shame for us indian..,' is a general expression of disappointment related to the video's subject matter, but it doesn't specify what the 'example' is or link it to the Israel-Gaza conflict.",39
UgxUWnVHoKs8dpjSoDx4AaABAg.9xODszID54y9xi4WtSsp_3,6kr8xHKOawY,@Mritunjay-ed2ij,,"acha to h , manmohan singh jaise leaders na ho to behtar h",N,"Confidence: High | The comment 'acha to h , manmohan singh jaise leaders na ho to behtar h' translates to 'It's good, it's better if there are no leaders like Manmohan Singh.' This is a critique of a political figure and has no direct bearing on the Israel-Gaza conflict.",58
UgyRYmsGMAtyviuYdWh4AaABAg,6kr8xHKOawY,@PrakharSh95,UC3jbIByhsqr_tMTkMqI5oOQ,"More than restraint, that was his indecisiveness(with due respect to him as an economist and Finance Minister)",N,"Confidence: Medium | The comment discusses 'restraint' and 'indecisiveness' in relation to a person (likely Manmohan Singh, given other comments). While it touches on leadership qualities, it doesn't explicitly connect to the Israel-Gaza conflict or express a stance.",110
UgxVkTp1pyYFi796wsd4AaABAg,6kr8xHKOawY,@amitchoudhury2034,UCFG9fWjnj7baMCu51AoZlFQ,"India pr terror attack hua tha, Manmohan singh silent 😢",N,Confidence: Medium | The comment mentions a 'terror attack' in India and Manmohan Singh being 'silent.' This points to a criticism of past Indian leadership regarding national security but doesn't directly engage with the Israel-Gaza conflict.,55
Ugw9PsmdWK22iH80E_F4AaABAg,6kr8xHKOawY,@dheerajmewara358,UCBdeYbfYTDsFlXFlZ4hDf1A,It was not restraint.....it was cowardness,N,"Confidence: Medium | This comment, 'It was not restraint.....it was cowardness,' is a strong criticism of someone's past actions (likely referring to Manmohan Singh from other comments). It doesn't provide context to link it to the Israel-Gaza conflict.",42
Ugz1IahQIR2eFHfYymN4AaABAg,6kr8xHKOawY,@avinashgautam2758,UCGVKjYGOtgT5d8sFTujaNNQ,मनमोहन was a pithoo and the world lifesciences pithoo s of other countries,N,Confidence: Low | The comment is in Hindi and appears to be a personal opinion about a political figure (Manmohan). It does not directly mention the Israel-Gaza conflict.,74
UgwIER33RH7fwbJIxVN4AaABAg,6kr8xHKOawY,@merabharatmahan9624,UCgSLNxfZex8C7vmFHMhzHaA,Manmohan Singh Marda the🤔🤔🤔,N,Confidence: Low | The comment is in Hindi and appears to be a question or statement about a political figure (Manmohan Singh). It does not directly relate to the Israel-Gaza conflict.,27
UgyL8hUmPa-SpsVs9Kt4AaABAg.9wrkybz0sU39xKCviyoZ4W,6kr8xHKOawY,@user-fg5ug5ev6j,,​@@dppearly8692Israel deserve to be a sovereign country,I,"Confidence: High | The comment explicitly states 'Israel deserve to be a sovereign country,' which is a clear statement of support for Israel.",55
UgzYdy8EsrDWBaL5_hB4AaABAg,6kr8xHKOawY,@vithalmaingade3121,UC8xLWm2qg3ccFGFdtDak_2w,Nonsense. Vo Maun Singh tha,N,Confidence: Low | The comment is in Hindi and appears to be a dismissal of a previous statement about a political figure (Manmohan). It does not directly engage with the Israel-Gaza conflict.,27
Ugy9WpyxNGHgNYwCe894AaABAg,6kr8xHKOawY,@srivelury1265,UCpfYobthWcLd3DwMBmrMuow,Manmohan was a coward,N,Confidence: Low | The comment describes 'Manmohan' as a 'coward.' This is a political commentary on an individual and does not directly address the Israel-Gaza conflict.,21
UgyCctevmWONmi40EjB4AaABAg,6kr8xHKOawY,@ravandasanandlankesh,UCVDa0vl1Mz4P950jSGlgyQA,Definitely Israel,I,"Confidence: High | The comment explicitly states 'Definitely Israel,' indicating a clear support for Israel in the context of the video's topic.",17
UgygoXj6bzN6cQkqp9V4AaABAg,6kr8xHKOawY,@kandarpakumarpam4048,UCJnTcc_OAlGoM-BNnjwzVFg,Dr ManIsrael is right😂,I,"Confidence: Medium | The comment, despite being in Hindi and containing a name that might be misread, ends with 'Israel is right😂', indicating support for Israel. The 'Dr Man' part is likely a misinterpretation or joke related to the video content, not indicative of a pro-Palestine stance.",22
UgwpB-AgvH61FRIMn1d4AaABAg,6kr8xHKOawY,@piyaliroy8078,UCZX8hSLzwDA5TDGkAegEy6A,Israel right,I,"Confidence: High | The comment simply states 'Israel right,' which is a direct expression of support for Israel.",12
UgzIxR0AYvCfmCNR_FZ4AaABAg,6kr8xHKOawY,@rahululla7637,UCHe1P-2SAtMew2SgolVwvwQ,Right to revenge is fundamental human right.,N,"Confidence: Medium | The comment states 'Right to revenge is fundamental human right.' While this could be interpreted in various ways depending on who is seeking revenge, it doesn't explicitly take a side for either Israel or Palestine. It's a general statement about a concept.",44
UgxGtRjMP8lFJ1TldqN4AaABAg,6kr8xHKOawY,@ashokegupta2186,UCJ5DsFynW8ExUjS1o5Mn5rQ,US may recall Obama s statement,N,"Confidence: Low | The comment mentions recalling Obama's statement. Without knowing the context of that statement within the video's topic, it's impossible to determine if it implies support for either side of the conflict.",31
UgxaudlWkZSVIEAFt314AaABAg,6kr8xHKOawY,@kulamanimallik8619,UCBwRLOgME2C5C9TyMg-gs5A,Just leave your opinion brother. We are not like that type of people. What happened on26/11 incident? Till date he is enjoying his life as a royal king in Pakistan. Israel is a peaceful country. They never attack on others. But anyone attack on israel They will definitely react. Monahan was a puppet of gandhi family those who believes on Pakistani lovers.we support israel.,I,Confidence: High | The comment explicitly states 'we support israel' and describes Israel as a peaceful country that reacts when attacked. It also criticizes a past incident involving Pakistan.,375
Ugz6f7cNpSpWK1n2srZ4AaABAg,6kr8xHKOawY,@kapilkant9660,UCzeCV-qyrUvZ2bbsuocQZpA,❤❤ISRAEL IS BEST. ❤❤❤,I,"Confidence: High | The comment uses strong positive language and emojis to express support for Israel, stating 'ISRAEL IS BEST'.",21
UgzVCbB6h1Y6byzgdht4AaABAg,6kr8xHKOawY,@rs0911,UCMtFdsKx8sXo-URMjNiau9Q,UPA government was a joke when it came to national security,N,"Confidence: Medium | The comment criticizes the UPA government's handling of national security, which is a political statement but does not directly express a stance on the Israel-Gaza conflict itself. The context of the video would be crucial for a definitive label.",59
Ugz4bl6wIswPPMZHLN14AaABAg,6kr8xHKOawY,@krishnatiwari762,UCWj7xdXEhsbi8qotRaerO1g,Manmohan said something that time...madam and pappu didn't listenen it.,N,"Confidence: Medium | This comment refers to a past political figure's statement and a lack of listening by others. It doesn't directly comment on the Israel-Gaza war but could be indirectly related to a broader political discussion. Without more context, it's neutral.",71
UgwAneY0tChJ3PrWNbN4AaABAg,6kr8xHKOawY,@hyper_69_,UCa16P1oZo287RCuRkjEBQZQ,Israel is right ❤,I,"Confidence: High | The comment clearly states 'Israel is right' with a heart emoji, indicating support for Israel.",17
UgxfRXmS_aECJufQFfZ4AaABAg,6kr8xHKOawY,@apatil6120,UChR6VAhg92zzj74Enm6ZzpQ,Israel is right,I,"Confidence: High | The comment directly states 'Israel is right', indicating clear support for Israel.",15
Ugy5Z7pVtsZYIf5J_tZ4AaABAg,6kr8xHKOawY,@SubodhKumar-ze8uq,UCIgxW-6dursEYOGrn4ZtVCw,Manmohan singh churi phna tha,N,Confidence: Low | This comment refers to a political figure ('Manmohan singh') and uses colloquial language ('churi phna tha' which implies weakness or being unfit). It doesn't directly address the Israel-Gaza conflict.,29
Ugx3NgJUyUDkLHdV_8d4AaABAg,6kr8xHKOawY,@ajaysinhdodia7096,UCNRWq9LyRhzmqixvSEzOZIQ,Manmohan ne galat kia titcfor tat 10 times bigger attack hona chahiye tha,I,"Confidence: Medium | The comment criticizes a past decision ('Manmohan ne galat kia') and advocates for a stronger, retaliatory response ('titcfor tat 10 times bigger attack hona chahiye tha'). This sentiment aligns with a pro-Israel stance that emphasizes retaliation and strength in response to attacks, although it doesn't explicitly name Israel in this specific sentence.",73
UgwU1OfTDFJ3G9H7t5t4AaABAg,6kr8xHKOawY,@Maddy2681.,UCHiMeN0VTrMee7-xcK1KS1A,America own interest,N,Confidence: Low | The comment 'America own interest' is a general observation about a country's foreign policy and does not express a specific stance on the Israel-Gaza conflict.,20
UgwSqDfh9r1JAXdJXx94AaABAg,6kr8xHKOawY,@lifeisbeautiful8491,UCEET5QtPZQ7Dwe4h6GwbdRQ,Dr.mon is joker's 😂😂😂,N,Confidence: Low | This comment is a dismissive and mocking statement about a political figure ('Dr.mon is joker's'). It doesn't relate to the Israel-Gaza conflict.,21
UgyVfY3wSlLlX0seDrp4AaABAg,6kr8xHKOawY,@atulahluwalia2735,UCRygMir09kCFxBs6nWiKOrg,Israel  is right Manmohan is coward,I,"Confidence: High | The comment directly states 'Israel is right' and criticizes 'Manmohan' (likely referring to a political figure associated with India's stance on the conflict), indicating clear support for Israel's position.",35
